år,uke,attributt,verdi
2011,41,Ørret_omsatt,3067.090365882797
2011,42,Laks_omsatt,36118.790246648379
2011,42,Uke_omsatt,37899.452
2011,42,Ørret_omsatt,2585.8120654152403
2011,43,Laks_omsatt,34177.594487484705
2011,43,Uke_omsatt,35862.555
2011,43,Ørret_omsatt,2446.8382132706738
2011,44,Laks_omsatt,32637.429417381409
2011,44,Uke_omsatt,36390.752
2011,44,Ørret_omsatt,2366.49828654838
2011,45,Laks_omsatt,31803.182262716757
2011,45,Uke_omsatt,36024.854999999996
2011,45,Ørret_omsatt,2313.3055174858873
2011,46,Laks_omsatt,31999.667130363443
2011,46,Uke_omsatt,36247.422
2011,46,Ørret_omsatt,2327.5974686709865
2011,47,Laks_omsatt,29548.865638587951
2011,47,Uke_omsatt,33471.292
2011,47,Ørret_omsatt,2149.330634668238
2011,48,Laks_omsatt,26240.784676875046
2011,48,Uke_omsatt,32035.16
2011,48,Ørret_omsatt,1948.6009487378235
2011,49,Laks_omsatt,26862.55462098882
2011,49,Uke_omsatt,29252.583000000002
2011,49,Ørret_omsatt,2056.2492152513919
2011,50,Laks_omsatt,28241.992589766167
2011,50,Uke_omsatt,30754.753
2011,50,Ørret_omsatt,2161.8411174664607
2011,51,Laks_omsatt,26998.35327644111
2011,51,Uke_omsatt,29400.464
2011,51,Ørret_omsatt,2066.6442012326497
2011,52,Laks_omsatt,13951.485584875873
2011,52,Uke_omsatt,15192.784
2011,52,Ørret_omsatt,1067.9450145473957
2012,1,Laks_omsatt,22403.04535370319
2012,1,Uke_omsatt,2012
2012,1,Ørret_omsatt,1680.5141685337253
2012,2,Laks_omsatt,20571.131899778888
2012,2,Uke_omsatt,22667.112
2012,2,Ørret_omsatt,1543.0972921116784
2012,3,Laks_omsatt,22962.76124267613
2012,3,Uke_omsatt,25302.423
2012,3,Ørret_omsatt,1722.4999997866621
2012,4,Laks_omsatt,17608.8273101916
2012,4,Uke_omsatt,19402.98
2012,4,Ørret_omsatt,1320.8866615604604
2012,5,Laks_omsatt,19895.086342104845
2012,5,Uke_omsatt,21872.345
2012,5,Ørret_omsatt,1389.25923870126
2012,6,Laks_omsatt,17158.012308145586
2012,6,Uke_omsatt,18834.95
2012,6,Ørret_omsatt,1139.314063109294
2012,7,Laks_omsatt,20829.563399421477
2012,7,Uke_omsatt,22865.34
2012,7,Ørret_omsatt,1383.1097730429581
2012,8,Laks_omsatt,18049.762168830392
2012,8,Uke_omsatt,19813.855000000003
2012,8,Ørret_omsatt,1198.5273996431317
2012,9,Laks_omsatt,17188.865240537776
2012,9,Uke_omsatt,18911.045000000002
2012,9,Ørret_omsatt,1097.4922185160872
2012,10,Laks_omsatt,18701.273215526788
2012,10,Uke_omsatt,20644.792
2012,10,Ørret_omsatt,1122.888963752443
2012,11,Laks_omsatt,16974.744675348429
2012,11,Uke_omsatt,18738.835
2012,11,Ørret_omsatt,1019.222233630545
2012,12,Laks_omsatt,16928.786818504122
2012,12,Uke_omsatt,18688.101000000002
2012,12,Ørret_omsatt,1016.4627653497788
2012,13,Laks_omsatt,19756.434229712035
2012,13,Uke_omsatt,21809.61
2012,13,Ørret_omsatt,1186.2444713778136
2012,14,Laks_omsatt,16032.820880628367
2012,14,Uke_omsatt,17258.885000000002
2012,14,Ørret_omsatt,1118.5019113131784
2012,15,Laks_omsatt,17674.976710475861
2012,15,Uke_omsatt,19026.62
2012,15,Ørret_omsatt,1233.0640615445054
2012,16,Laks_omsatt,18749.983630991086
2012,16,Uke_omsatt,20183.835
2012,16,Ørret_omsatt,1308.0600528440755
2012,17,Laks_omsatt,21109.565366688217
2012,17,Uke_omsatt,22723.859
2012,17,Ørret_omsatt,1472.6721757466469
2012,18,Laks_omsatt,16084.418968036733
2012,18,Uke_omsatt,18064.167
2012,18,Ørret_omsatt,1250.8601497814566
2012,19,Laks_omsatt,20259.469392937986
2012,19,Uke_omsatt,22999.735999999997
2012,19,Ørret_omsatt,1616.4724182297027
2012,20,Laks_omsatt,19914.962850886568
2012,20,Uke_omsatt,22608.632
2012,20,Ørret_omsatt,1588.9847623427265
2012,21,Laks_omsatt,20478.707555330249
2012,21,Uke_omsatt,23248.628
2012,21,Ørret_omsatt,1633.9650995856118
2012,22,Laks_omsatt,21141.35947237947
2012,22,Uke_omsatt,24059.835
2012,22,Ørret_omsatt,1717.3108151270385
2012,23,Laks_omsatt,24212.068918608911
2012,23,Uke_omsatt,27827.051
2012,23,Ørret_omsatt,2107.2807479268981
2012,24,Laks_omsatt,24518.608097500284
2012,24,Uke_omsatt,28179.358
2012,24,Ørret_omsatt,2133.9601743044864
2012,25,Laks_omsatt,28046.892692591868
2012,25,Uke_omsatt,32234.432999999997
2012,25,Ørret_omsatt,2441.04199475681
2012,26,Laks_omsatt,33146.412996534629
2012,26,Uke_omsatt,38095.337
2012,26,Ørret_omsatt,2884.8752333075909
2012,27,Laks_omsatt,35500.907261874556
2012,27,Uke_omsatt,37832.289000000004
2012,27,Ørret_omsatt,2752.9764390314103
2012,28,Laks_omsatt,36806.656352393271
2012,28,Uke_omsatt,39223.788
2012,28,Ørret_omsatt,2854.2329070694868
2012,29,Laks_omsatt,34768.960004391112
2012,29,Uke_omsatt,37052.274000000005
2012,29,Ørret_omsatt,2696.2163810531292
2012,30,Laks_omsatt,39572.387868859492
2012,30,Uke_omsatt,42171.148
2012,30,Ørret_omsatt,3068.7061216651887
2012,31,Laks_omsatt,38231.076841160939
2012,31,Uke_omsatt,42340.585
2012,31,Ørret_omsatt,2791.2630391490898
2012,32,Laks_omsatt,39578.0859584368
2012,32,Uke_omsatt,45026.468
2012,32,Ørret_omsatt,2770.7531460641089
2012,33,Laks_omsatt,42554.64774522349
2012,33,Uke_omsatt,48412.788
2012,33,Ørret_omsatt,2979.1340653398515
2012,34,Laks_omsatt,44521.839069642039
2012,34,Uke_omsatt,50650.786
2012,34,Ørret_omsatt,3116.8517295231754
2012,35,Laks_omsatt,46027.662086514232
2012,35,Uke_omsatt,52363.903
2012,35,Ørret_omsatt,3222.2702650682218
2012,36,Laks_omsatt,47687.503372615422
2012,36,Uke_omsatt,50798.046
2012,36,Ørret_omsatt,3023.6832780846453
2012,37,Laks_omsatt,46552.799417633745
2012,37,Uke_omsatt,49589.327999999994
2012,37,Ørret_omsatt,2951.736014512343
2012,38,Laks_omsatt,43483.998045333225
2012,38,Uke_omsatt,46320.356
2012,38,Ørret_omsatt,2757.1549872632454
2012,39,Laks_omsatt,47541.884730893456
2012,39,Uke_omsatt,50642.929000000004
2012,39,Ørret_omsatt,3014.4501536639409
2012,40,Laks_omsatt,37585.137591062332
2012,40,Uke_omsatt,40784.99
2012,40,Ørret_omsatt,2275.6344428362281
2012,41,Laks_omsatt,41607.303068472967
2012,41,Uke_omsatt,45149.587
2012,41,Ørret_omsatt,2519.1609770415735
2012,42,Laks_omsatt,40213.977396196686
2012,42,Uke_omsatt,43637.638999999996
2012,42,Ørret_omsatt,2434.8005065700263
2012,43,Laks_omsatt,34573.819499408062
2012,43,Uke_omsatt,37517.3
2012,43,Ørret_omsatt,2093.3108009152293
2012,44,Laks_omsatt,37002.69750289846
2012,44,Uke_omsatt,40437.186
2012,44,Ørret_omsatt,2303.8729544814655
2012,45,Laks_omsatt,30831.552944234481
2012,45,Uke_omsatt,34056.026
2012,45,Ørret_omsatt,1999.3335651205443
2012,46,Laks_omsatt,32174.909912434552
2012,46,Uke_omsatt,35539.876000000004
2012,46,Ørret_omsatt,2086.4462279604231
2012,47,Laks_omsatt,29393.166495805279
2012,47,Uke_omsatt,32467.208
2012,47,Ørret_omsatt,1906.0585260344312
2012,48,Laks_omsatt,31662.622722049022
2012,48,Uke_omsatt,34974.012
2012,48,Ørret_omsatt,2053.2259429954838
2012,49,Laks_omsatt,32295.654435212477
2012,49,Uke_omsatt,29997.431
2012,49,Ørret_omsatt,2119.3542462639221
2012,50,Laks_omsatt,32745.260287938443
2012,50,Uke_omsatt,30415.041999999998
2012,50,Ørret_omsatt,2148.8589610555487
2012,51,Laks_omsatt,24553.574526972166
2012,51,Uke_omsatt,22806.293
2012,51,Ørret_omsatt,1611.29177732217
2012,52,Laks_omsatt,18315.680497712125
2012,52,Uke_omsatt,17012.3
2012,52,Ørret_omsatt,1201.9392675231327
2013,1,Laks_omsatt,17113.515083337054
2013,1,Uke_omsatt,19375.01
2013,1,Ørret_omsatt,1109.4292616195542
2013,2,Laks_omsatt,19851.762644645307
2013,2,Uke_omsatt,22475.108
2013,2,Ørret_omsatt,1286.9434634232309
2013,3,Laks_omsatt,19004.405158613405
2013,3,Uke_omsatt,21515.775
2013,3,Ørret_omsatt,1232.0112542611573
2013,4,Laks_omsatt,16253.787292528936
2013,4,Uke_omsatt,18401.672
2013,4,Ørret_omsatt,1053.6951144554362
2013,5,Laks_omsatt,14679.259975554729
2013,5,Uke_omsatt,16540.625
2013,5,Ørret_omsatt,938.94707047361328
2013,6,Laks_omsatt,12584.294073997768
2013,6,Uke_omsatt,13917.871
2013,6,Ørret_omsatt,761.65524077541079
2013,7,Laks_omsatt,15021.845965031236
2013,7,Uke_omsatt,16613.734
2013,7,Ørret_omsatt,909.18629508411368
2013,8,Laks_omsatt,12876.420037969518
2013,8,Uke_omsatt,14240.954000000002
2013,8,Ørret_omsatt,779.33595215400055
2013,9,Laks_omsatt,14112.190840124675
2013,9,Uke_omsatt,15674.711000000001
2013,9,Ørret_omsatt,870.97382436833618
2013,10,Laks_omsatt,12077.768360243625
2013,10,Uke_omsatt,13647.989999999998
2013,10,Ørret_omsatt,803.40177946206779
2013,11,Laks_omsatt,12583.077496956985
2013,11,Uke_omsatt,14218.993999999999
2013,11,Ørret_omsatt,837.01446746081047
2013,12,Laks_omsatt,12986.408707634275
2013,12,Uke_omsatt,14674.762000000002
2013,12,Ørret_omsatt,863.84367983727532
2013,13,Laks_omsatt,12539.105290642932
2013,13,Uke_omsatt,14169.305
2013,13,Ørret_omsatt,834.08947769897088
2013,14,Laks_omsatt,11206.343220589994
2013,14,Uke_omsatt,12730.817000000001
2013,14,Ørret_omsatt,798.53078957280093
2013,15,Laks_omsatt,12596.646034982232
2013,15,Uke_omsatt,14310.252
2013,15,Ørret_omsatt,897.59964569011981
2013,16,Laks_omsatt,12701.134738206361
2013,16,Uke_omsatt,14428.955000000002
2013,16,Ørret_omsatt,905.0452008587049
2013,17,Laks_omsatt,14556.14789787806
2013,17,Uke_omsatt,16536.318
2013,17,Ørret_omsatt,1037.2279382514821
2013,18,Laks_omsatt,13548.465053462749
2013,18,Uke_omsatt,14741.467
2013,18,Ørret_omsatt,1037.0799328294054
2013,19,Laks_omsatt,18668.060828494075
2013,19,Uke_omsatt,20672.203
2013,19,Ørret_omsatt,1495.3299351030412
2013,20,Laks_omsatt,14026.572851172075
2013,20,Uke_omsatt,15532.419999999998
2013,20,Ørret_omsatt,1123.542207407366
2013,21,Laks_omsatt,20434.973809235122
2013,21,Uke_omsatt,22628.806
2013,21,Ørret_omsatt,1636.8613934102382
2013,22,Laks_omsatt,23268.659543735324
2013,22,Uke_omsatt,25766.707
2013,22,Ørret_omsatt,1863.8423929045719
2013,23,Laks_omsatt,25346.039510588136
2013,23,Uke_omsatt,28286.6
2013,23,Ørret_omsatt,2071.7329049941222
2013,24,Laks_omsatt,27402.279595180084
2013,24,Uke_omsatt,30581.397999999997
2013,24,Ørret_omsatt,2239.8057213423117
2013,25,Laks_omsatt,28071.225757915341
2013,25,Uke_omsatt,31327.953
2013,25,Ørret_omsatt,2294.4839986498673
2013,26,Laks_omsatt,33398.633232097956
2013,26,Uke_omsatt,37273.428
2013,26,Ørret_omsatt,2729.9352792321897
2013,27,Laks_omsatt,28630.5701776585
2013,27,Uke_omsatt,30823.407
2013,27,Ørret_omsatt,1913.6605987792548
2013,28,Laks_omsatt,36919.554646392826
2013,28,Uke_omsatt,39747.251000000004
2013,28,Ørret_omsatt,2467.69437747389
2013,29,Laks_omsatt,41071.027249117222
2013,29,Uke_omsatt,44216.688
2013,29,Ørret_omsatt,2745.17783300579
2013,30,Laks_omsatt,40632.042425669482
2013,30,Uke_omsatt,43744.081
2013,30,Ørret_omsatt,2715.8361903182285
2013,31,Laks_omsatt,46219.794780616474
2013,31,Uke_omsatt,50360.944
2013,31,Ørret_omsatt,2989.483020947182
2013,32,Laks_omsatt,43863.3735937332
2013,32,Uke_omsatt,48687.787
2013,32,Ørret_omsatt,2695.666739848255
2013,33,Laks_omsatt,40657.30263632306
2013,33,Uke_omsatt,45129.089
2013,33,Ørret_omsatt,2498.6344977427657
2013,34,Laks_omsatt,48021.1545513779
2013,34,Uke_omsatt,53302.871
2013,34,Ørret_omsatt,2951.1872555045907
2013,35,Laks_omsatt,47040.287460413645
2013,35,Uke_omsatt,52214.121
2013,35,Ørret_omsatt,2890.9071042828937
2013,36,Laks_omsatt,44426.629023794121
2013,36,Uke_omsatt,46896.963
2013,36,Ørret_omsatt,2695.5558978265685
2013,37,Laks_omsatt,51167.641357701978
2013,37,Uke_omsatt,54012.808000000005
2013,37,Ørret_omsatt,3104.5622967648046
2013,38,Laks_omsatt,45765.592237431112
2013,38,Uke_omsatt,48310.379
2013,38,Ørret_omsatt,2776.7965921308546
2013,39,Laks_omsatt,47646.50542904593
2013,39,Uke_omsatt,50295.88
2013,39,Ørret_omsatt,2890.9197376038469
2013,40,Laks_omsatt,42671.283968218253
2013,40,Uke_omsatt,47578.114
2013,40,Ørret_omsatt,2584.7256889312494
2013,41,Laks_omsatt,40168.684483009842
2013,41,Uke_omsatt,45427.88
2013,41,Ørret_omsatt,2432.1179380955332
2013,42,Laks_omsatt,39515.232483626758
2013,42,Uke_omsatt,44688.873000000007
2013,42,Ørret_omsatt,2392.5529797246354
2013,43,Laks_omsatt,35035.444101164059
2013,43,Uke_omsatt,39622.556
2013,43,Ørret_omsatt,2121.3124891761358
2013,44,Laks_omsatt,38553.03955339532
2013,44,Uke_omsatt,42648.184
2013,44,Ørret_omsatt,2350.6514122733752
2013,45,Laks_omsatt,39677.051543246183
2013,45,Uke_omsatt,40352.017
2013,45,Ørret_omsatt,2486.6546512940458
2013,46,Laks_omsatt,36080.329122742325
2013,46,Uke_omsatt,36694.109
2013,46,Ørret_omsatt,2261.239551419219
2013,47,Laks_omsatt,35285.761889107576
2013,47,Uke_omsatt,35886.025
2013,47,Ørret_omsatt,2211.4421438389172
2013,48,Laks_omsatt,21422.958718719419
2013,48,Uke_omsatt,21787.395
2013,48,Ørret_omsatt,1342.6274854198898
2013,49,Laks_omsatt,29793.2330319764
2013,49,Uke_omsatt,29721.945
2013,49,Ørret_omsatt,2023.2251731166791
2013,50,Laks_omsatt,30539.305203016032
2013,50,Uke_omsatt,30466.231999999996
2013,50,Ørret_omsatt,2073.89010081315
2013,51,Laks_omsatt,34892.079343318765
2013,51,Uke_omsatt,34808.591
2013,51,Ørret_omsatt,2369.4821301877341
2013,52,Laks_omsatt,23493.263722548527
2013,52,Uke_omsatt,23437.050000000003
2013,52,Ørret_omsatt,1595.401295022727
2014,1,Laks_omsatt,7285.0935411051
2014,1,Uke_omsatt,8028.394
2014,1,Ørret_omsatt,504.3000482247765
2014,2,Laks_omsatt,25491.488185368846
2014,2,Uke_omsatt,28092.393
2014,2,Ørret_omsatt,1764.6113462604565
2014,3,Laks_omsatt,20386.1395626494
2014,3,Uke_omsatt,22466.144
2014,3,Ørret_omsatt,1411.2009827401059
2014,4,Laks_omsatt,23264.002293958616
2014,4,Uke_omsatt,25637.636
2014,4,Ørret_omsatt,1610.4168618492395
2014,5,Laks_omsatt,22521.92924775539
2014,5,Uke_omsatt,24819.849000000002
2014,5,Ørret_omsatt,1559.0479300880934
2014,6,Laks_omsatt,18599.892134880385
2014,6,Uke_omsatt,20537.105
2014,6,Ørret_omsatt,1328.0617586174294
2014,7,Laks_omsatt,20345.594982858074
2014,7,Uke_omsatt,22464.626
2014,7,Ørret_omsatt,1452.7077069646782
2014,8,Laks_omsatt,19196.587245215014
2014,8,Uke_omsatt,21195.947
2014,8,Ørret_omsatt,1370.6667345948626
2014,9,Laks_omsatt,22436.365409865735
2014,9,Uke_omsatt,24773.154000000002
2014,9,Ørret_omsatt,1601.992027003826
2014,10,Laks_omsatt,19898.815659976291
2014,10,Uke_omsatt,20868.398
2014,10,Ørret_omsatt,1250.1083791219114
2014,11,Laks_omsatt,15462.786955684687
2014,11,Uke_omsatt,16216.221000000001
2014,11,Ørret_omsatt,971.422614701555
2014,12,Laks_omsatt,18538.297752860912
2014,12,Uke_omsatt,19441.588
2014,12,Ørret_omsatt,1164.6362151151227
2014,13,Laks_omsatt,19739.342109287969
2014,13,Uke_omsatt,20701.154
2014,13,Ørret_omsatt,1240.0897315114016
2014,14,Laks_omsatt,14216.806012851124
2014,14,Uke_omsatt,15362.767
2014,14,Ørret_omsatt,1045.5497704676054
2014,15,Laks_omsatt,20460.58344043032
2014,15,Uke_omsatt,22277.663
2014,15,Ørret_omsatt,1560.2646038375244
2014,16,Laks_omsatt,13714.558702270335
2014,16,Uke_omsatt,14932.532
2014,16,Ørret_omsatt,1045.8323714328183
2014,17,Laks_omsatt,22427.0820847552
2014,17,Uke_omsatt,24418.804
2014,17,Ørret_omsatt,1710.22407284131
2014,18,Laks_omsatt,19299.6220507216
2014,18,Uke_omsatt,21579.27
2014,18,Ørret_omsatt,1557.4376569285046
2014,19,Laks_omsatt,23181.2594523787
2014,19,Uke_omsatt,27002.447
2014,19,Ørret_omsatt,2026.6930053557458
2014,20,Laks_omsatt,20901.500766710597
2014,20,Uke_omsatt,24346.894
2014,20,Ørret_omsatt,1827.3780806583111
2014,21,Laks_omsatt,23280.109121017424
2014,21,Uke_omsatt,27117.591
2014,21,Ørret_omsatt,2035.3352420911306
2014,22,Laks_omsatt,21808.154419070837
2014,22,Uke_omsatt,25403
2014,22,Ørret_omsatt,1906.6450686877381
2014,23,Laks_omsatt,26705.755466694918
2014,23,Uke_omsatt,29333.211
2014,23,Ørret_omsatt,2540.9554347060644
2014,24,Laks_omsatt,28619.612901926914
2014,24,Uke_omsatt,31435.363999999998
2014,24,Ørret_omsatt,2723.0520040156307
2014,25,Laks_omsatt,29913.148889952085
2014,25,Uke_omsatt,32856.165
2014,25,Ørret_omsatt,2846.1272453380293
2014,26,Laks_omsatt,36658.693056396194
2014,26,Uke_omsatt,40265.372
2014,26,Ørret_omsatt,3487.94122177287
2014,27,Laks_omsatt,30463.99190204035
2014,27,Uke_omsatt,34359.19
2014,27,Ørret_omsatt,2616.5071081720621
2014,28,Laks_omsatt,36493.779756730961
2014,28,Uke_omsatt,41442.435
2014,28,Ørret_omsatt,3050.8238654020411
2014,29,Laks_omsatt,37531.3133897729
2014,29,Uke_omsatt,42620.661
2014,29,Ørret_omsatt,3137.5600815446787
2014,30,Laks_omsatt,38572.062936254071
2014,30,Uke_omsatt,43802.539
2014,30,Ørret_omsatt,3224.5651431052174
2014,31,Laks_omsatt,41628.37576061704
2014,31,Uke_omsatt,46847.297
2014,31,Ørret_omsatt,3298.1488216721114
2014,32,Laks_omsatt,39062.757638162744
2014,32,Uke_omsatt,42410.840000000004
2014,32,Ørret_omsatt,2425.5998358237284
2014,33,Laks_omsatt,43831.597718421486
2014,33,Uke_omsatt,47588.419
2014,33,Ørret_omsatt,2721.7207042706723
2014,34,Laks_omsatt,42751.654059977285
2014,34,Uke_omsatt,46415.913
2014,34,Ørret_omsatt,2654.6616608491709
2014,35,Laks_omsatt,50469.613138852874
2014,35,Uke_omsatt,54795.380999999994
2014,35,Ørret_omsatt,3133.9079149929266
2014,36,Laks_omsatt,36648.432194952722
2014,36,Uke_omsatt,39982.834
2014,36,Ørret_omsatt,2058.710729923921
2014,37,Laks_omsatt,45162.74445705198
2014,37,Uke_omsatt,49271.808000000005
2014,37,Ørret_omsatt,2536.998748321625
2014,38,Laks_omsatt,48264.224974278513
2014,38,Uke_omsatt,52655.472
2014,38,Ørret_omsatt,2711.2231513055976
2014,39,Laks_omsatt,41897.933326961669
2014,39,Uke_omsatt,45709.953
2014,39,Ørret_omsatt,2353.599314781392
2014,40,Laks_omsatt,44310.93170540328
2014,40,Uke_omsatt,48546.754
2014,40,Ørret_omsatt,2417.9014857174238
2014,41,Laks_omsatt,38155.043288905988
2014,41,Uke_omsatt,41921.743
2014,41,Ørret_omsatt,2041.1992487129357
2014,42,Laks_omsatt,40783.6189668408
2014,42,Uke_omsatt,44809.814
2014,42,Ørret_omsatt,2181.8214636678249
2014,43,Laks_omsatt,32846.188173983304
2014,43,Uke_omsatt,36088.793000000005
2014,43,Ørret_omsatt,1757.1887971966403
2014,44,Laks_omsatt,40030.758062944449
2014,44,Uke_omsatt,43982.630000000005
2014,44,Ørret_omsatt,2141.5452910061263
2014,45,Laks_omsatt,37167.386261765409
2014,45,Uke_omsatt,38917.191
2014,45,Ørret_omsatt,2160.6288170089715
2014,46,Laks_omsatt,40551.74205165742
2014,46,Uke_omsatt,42460.879
2014,46,Ørret_omsatt,2357.3694916195541
2014,47,Laks_omsatt,33679.134780911067
2014,47,Uke_omsatt,35264.716
2014,47,Ørret_omsatt,1957.8484380652592
2014,48,Laks_omsatt,38222.096518961895
2014,48,Uke_omsatt,40021.556
2014,48,Ørret_omsatt,2221.9416400104083
2014,49,Laks_omsatt,31728.529936986284
2014,49,Uke_omsatt,30716.697999999997
2014,49,Ørret_omsatt,2137.0838532015464
2014,50,Laks_omsatt,31455.880053866771
2014,50,Uke_omsatt,30452.743
2014,50,Ørret_omsatt,2118.7194453973016
2014,51,Laks_omsatt,45106.906200344507
2014,51,Uke_omsatt,43668.434
2014,51,Ørret_omsatt,3038.1880629225648
2014,52,Laks_omsatt,20929.161989921031
2014,52,Uke_omsatt,20261.725
2014,52,Ørret_omsatt,1409.6894573599707
2014,53,Laks_omsatt,26755.165929681072
2014,53,Uke_omsatt,25901.936
2014,53,Ørret_omsatt,1802.1015537627075
2015,1,Laks_omsatt,12223.445089360654
2015,1,Uke_omsatt,13758.385
2015,1,Ørret_omsatt,786.65652146393631
2015,2,Laks_omsatt,27416.587148026785
2015,2,Uke_omsatt,30859.381999999998
2015,2,Ørret_omsatt,1764.4319517622753
2015,3,Laks_omsatt,23012.213454132438
2015,3,Uke_omsatt,25901.936
2015,3,Ørret_omsatt,1480.9824607278767
2015,4,Laks_omsatt,19435.400162991587
2015,4,Uke_omsatt,21875.97
2015,4,Ørret_omsatt,1250.7917509104034
2015,5,Laks_omsatt,21035.81107714121
2015,5,Uke_omsatt,23677.35
2015,5,Ørret_omsatt,1353.7883834828092
2015,6,Laks_omsatt,19631.246135816193
2015,6,Uke_omsatt,21306.721
2015,6,Ørret_omsatt,1319.3157266308292
2015,7,Laks_omsatt,20551.492542302367
2015,7,Uke_omsatt,22305.508
2015,7,Ørret_omsatt,1381.1607846599097
2015,8,Laks_omsatt,16755.175175023531
2015,8,Uke_omsatt,18185.185
2015,8,Ørret_omsatt,1126.0296956153438
2015,9,Laks_omsatt,22419.782907789595
2015,9,Uke_omsatt,24333.252
2015,9,Ørret_omsatt,1506.7190321622497
2015,10,Laks_omsatt,18659.035599272385
2015,10,Uke_omsatt,19866.462
2015,10,Ørret_omsatt,1191.9320415534885
2015,11,Laks_omsatt,19943.698076135934
2015,11,Uke_omsatt,21234.255
2015,11,Ørret_omsatt,1273.9957881286248
2015,12,Laks_omsatt,20747.385456812161
2015,12,Uke_omsatt,22089.949
2015,12,Ørret_omsatt,1325.3350299304648
2015,13,Laks_omsatt,22170.943030423543
2015,13,Uke_omsatt,23605.625
2015,13,Ørret_omsatt,1416.2713420434936
2015,14,Laks_omsatt,16429.219799974468
2015,14,Uke_omsatt,18324.073
2015,14,Ørret_omsatt,1234.0090815061756
2015,15,Laks_omsatt,21480.634743167509
2015,15,Uke_omsatt,24733.083
2015,15,Ørret_omsatt,1777.1067612518589
2015,16,Laks_omsatt,19456.134486196945
2015,16,Uke_omsatt,22402.047
2015,16,Ørret_omsatt,1609.6185497611405
2015,17,Laks_omsatt,19806.699387907978
2015,17,Uke_omsatt,22805.692
2015,17,Ørret_omsatt,1638.6210100951596
2015,18,Laks_omsatt,17527.569863042256
2015,18,Uke_omsatt,21059.023999999998
2015,18,Ørret_omsatt,1484.5223444344317
2015,19,Laks_omsatt,20148.814000547351
2015,19,Uke_omsatt,21971.566
2015,19,Ørret_omsatt,1866.4128881512522
2015,20,Laks_omsatt,19189.144044924855
2015,20,Uke_omsatt,20925.08
2015,20,Ørret_omsatt,1777.5173147692801
2015,21,Laks_omsatt,23592.408052209092
2015,21,Uke_omsatt,25726.683
2015,21,Ørret_omsatt,2185.3978328436729
2015,22,Laks_omsatt,22664.213674747058
2015,22,Uke_omsatt,24714.52
2015,22,Ørret_omsatt,2099.4178863933453
2015,23,Laks_omsatt,23651.744848637409
2015,23,Uke_omsatt,26236.333
2015,23,Ørret_omsatt,2309.0236242209053
2015,24,Laks_omsatt,26325.855466348879
2015,24,Uke_omsatt,29202.661999999997
2015,24,Ørret_omsatt,2570.086164409413
2015,25,Laks_omsatt,27240.097029108856
2015,25,Uke_omsatt,30216.809
2015,25,Ørret_omsatt,2659.3398486583806
2015,26,Laks_omsatt,26704.63737310511
2015,26,Uke_omsatt,29622.836000000003
2015,26,Ørret_omsatt,2607.0651009202206
2015,27,Laks_omsatt,30117.562522320397
2015,27,Uke_omsatt,34623.768000000004
2015,27,Ørret_omsatt,2785.4815348451662
2015,28,Laks_omsatt,33833.331361061755
2015,28,Uke_omsatt,39870.393
2015,28,Ørret_omsatt,3014.1307867175437
2015,29,Laks_omsatt,32986.609462298766
2015,29,Uke_omsatt,38872.586
2015,29,Ørret_omsatt,2938.6983524823891
2015,30,Laks_omsatt,35781.347465119179
2015,30,Uke_omsatt,42166.004
2015,30,Ørret_omsatt,3187.6748947334208
2015,31,Laks_omsatt,36488.148236406392
2015,31,Uke_omsatt,42998.923
2015,31,Ørret_omsatt,3250.6420894822154
2015,32,Laks_omsatt,41294.995923176713
2015,32,Uke_omsatt,43422.045
2015,32,Ørret_omsatt,3243.63419826947
2015,33,Laks_omsatt,48482.677234426345
2015,33,Uke_omsatt,50979.954
2015,33,Ørret_omsatt,3808.21129499093
2015,34,Laks_omsatt,45117.717722384907
2015,34,Uke_omsatt,47441.67
2015,34,Ørret_omsatt,3543.9008741991479
2015,35,Laks_omsatt,43944.381666813926
2015,35,Uke_omsatt,46207.897
2015,35,Ørret_omsatt,3451.7378197943749
2015,36,Laks_omsatt,46113.061333616206
2015,36,Uke_omsatt,51208.219000000005
2015,36,Ørret_omsatt,3635.1708228346247
2015,37,Laks_omsatt,43628.608949430374
2015,37,Uke_omsatt,49143.820999999996
2015,37,Ørret_omsatt,3447.5759725441094
2015,38,Laks_omsatt,43228.228180003847
2015,38,Uke_omsatt,48692.827
2015,38,Ørret_omsatt,3415.9374868398422
2015,39,Laks_omsatt,39867.493822471282
2015,39,Uke_omsatt,44907.253000000004
2015,39,Ørret_omsatt,3150.3689229976517
2015,40,Laks_omsatt,37042.792386749243
2015,40,Uke_omsatt,41813.71
2015,40,Ørret_omsatt,2873.6677489008212
2015,41,Laks_omsatt,41928.468019384374
2015,41,Uke_omsatt,47677.07
2015,41,Ørret_omsatt,3162.1687183913946
2015,42,Laks_omsatt,33834.441415795845
2015,42,Uke_omsatt,38473.312000000005
2015,42,Ørret_omsatt,2551.7319688334937
2015,43,Laks_omsatt,44677.807826284952
2015,43,Uke_omsatt,50803.358
2015,43,Ørret_omsatt,3369.5189208741058
2015,44,Laks_omsatt,38080.07314154481
2015,44,Uke_omsatt,43301.041000000005
2015,44,Ørret_omsatt,2871.9297835203224
2015,45,Laks_omsatt,28793.810374135075
2015,45,Uke_omsatt,28456.867
2015,45,Ørret_omsatt,1909.9196113449809
